home_team,away_team,tournament,is_neutral,year,month,home_roll_goals_for_5,home_roll_goals_against_5,away_roll_goals_for_5,away_roll_goals_against_5,home_roll_unique_scorers_5,away_roll_unique_scorers_5,home_roll_penalty_goals_5,away_roll_penalty_goals_5,home_result
Croatia,Armenia,UEFA Euro qualification,0,2023,11,1.8,0.6,0.6,1.6,2.4,0.0,0.4,0.0,Win
Andorra,Israel,UEFA Euro qualification,0,2023,11,0.0,2.2,0.8,1.0,0.0,1.2,0.0,0.0,Loss
Kosovo,Belarus,UEFA Euro qualification,0,2023,11,1.4,1.0,0.8,0.8,0.0,1.6,0.0,0.0,Loss
Romania,Switzerland,UEFA Euro qualification,0,2023,11,1.8,0.4,2.0,1.4,2.0,0.0,0.2,0.0,Win
Tonga,Cook Islands,Pacific Games,1,2023,11,0.0,7.0,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,Loss
Fiji,Tahiti,Pacific Games,1,2023,11,2.4,1.0,2.8,1.0,0.0,0.0,0.0,0.0,Draw
Vanuatu,Papua New Guinea,Pacific Games,1,2023,11,1.4,1.4,1.0,3.4,0.0,0.0,0.0,0.0,Draw
Solomon Islands,American Samoa,Pacific Games,0,2023,11,1.4,0.4,0.0,10.0,0.0,0.0,0.0,0.0,Win
Cook Islands,New Caledonia,Pacific Games,1,2023,11,0.75,3.75,3.0,0.8,0.0,0.0,0.0,0.0,Loss
Northern Mariana Islands,Tahiti,Pacific Games,1,2023,11,0.0,10.0,2.8,0.8,0.0,0.0,0.0,0.0,Loss
Northern Mariana Islands,American Samoa,Pacific Games,1,2023,11,0.0,7.5,0.0,10.5,0.0,0.0,0.0,0.0,Win
Tonga,Tuvalu,Pacific Games,1,2023,11,0.5,4.5,0.0,4.5,0.0,0.0,0.0,0.0,Loss
Tahiti,Samoa,Pacific Games,1,2023,11,3.8,0.4,5.0,0.5,0.0,0.0,0.0,0.0,Win
Cook Islands,Papua New Guinea,Pacific Games,1,2023,11,0.6,4.6,1.2,1.6,0.0,0.0,0.0,0.0,Loss
New Caledonia,Vanuatu,Pacific Games,1,2023,11,4.4,0.4,1.6,1.2,0.0,0.0,0.0,0.0,Win
Solomon Islands,Fiji,Pacific Games,0,2023,11,3.4,0.2,2.4,0.8,0.0,0.0,0.0,0.0,Win
American Samoa,Tonga,Pacific Games,1,2023,11,0.0,8.333333333333334,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,Loss
Northern Mariana Islands,Tuvalu,Pacific Games,1,2023,11,1.3333333333333333,5.0,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Loss
Samoa,Cook Islands,Pacific Games,1,2023,11,3.6666666666666665,1.0,0.6,4.8,0.0,0.0,0.0,0.0,Win
Tahiti,Papua New Guinea,Pacific Games,1,2023,11,3.8,0.4,1.6,1.0,0.0,0.0,0.0,0.0,Win
Vanuatu,Fiji,Pacific Games,1,2023,12,1.6,0.6,2.2,1.2,0.0,0.0,0.0,0.0,Loss
Solomon Islands,New Caledonia,Pacific Games,0,2023,12,3.2,0.0,3.8,0.4,0.0,0.0,0.0,0.0,Draw
Mexico,Colombia,Friendly,1,2023,12,1.8,1.4,1.0,0.6,0.0,0.0,0.0,0.0,Loss
Japan,Thailand,Friendly,0,2024,1,4.4,0.8,1.4,2.8,0.0,0.0,0.0,0.0,Win
China,Hong Kong,Friendly,1,2024,1,1.0,1.4,3.2,1.6,0.0,0.0,0.0,0.0,Loss
Indonesia,Libya,Friendly,1,2024,1,3.2,1.2,1.4,1.0,0.0,0.0,0.0,0.0,Loss
Tajikistan,Hong Kong,Friendly,1,2024,1,2.2,1.6,1.6,1.8,0.0,0.0,0.0,0.0,Win
Saudi Arabia,Lebanon,Friendly,1,2024,1,1.8,1.2,1.0,1.2,0.0,0.0,0.0,0.0,Win
Indonesia,Libya,Friendly,1,2024,1,2.8,2.0,2.0,0.8,0.0,0.0,0.0,0.0,Loss
Iran,Burkina Faso,Friendly,0,2024,1,2.4,0.4,1.2,0.6,0.0,0.0,0.0,0.0,Win
Kyrgyzstan,Syria,Friendly,1,2024,1,1.4,1.6,1.0,1.8,0.0,0.0,0.0,0.0,Draw
Qatar,Jordan,Friendly,0,2024,1,2.6,0.8,0.8,2.4,0.0,0.0,0.0,0.0,Loss
Togo,Algeria,Friendly,0,2024,1,1.6,0.6,2.4,0.6,0.0,0.0,0.0,0.0,Loss
DR Congo,Angola,Friendly,1,2024,1,0.6,0.6,0.2,1.0,0.0,0.0,0.0,0.0,Draw
Iraq,South Korea,Friendly,1,2024,1,2.0,1.0,3.8,0.0,0.0,0.0,0.0,0.0,Loss
Bahrain,Australia,Friendly,1,2024,1,1.2,0.6,2.4,0.6,0.0,0.0,0.0,0.0,Loss
Mozambique,Lesotho,Friendly,1,2024,1,1.8,2.0,0.4,0.8,0.0,0.0,0.0,0.0,Win
United Arab Emirates,Oman,Friendly,0,2024,1,2.6,0.4,1.2,1.2,0.0,0.0,0.0,0.0,Loss
Ivory Coast,Sierra Leone,Friendly,0,2024,1,2.8,0.4,0.8,1.0,0.0,0.0,0.0,0.0,Win
Tunisia,Mauritania,Friendly,0,2024,1,2.2,1.0,1.0,1.2,0.0,0.0,0.0,0.0,Draw
Mali,Guinea-Bissau,Friendly,0,2024,1,2.4,0.6,1.0,0.6,0.0,0.0,0.0,0.0,Win
Uzbekistan,Palestine,Friendly,1,2024,1,2.4,1.4,0.2,1.4,0.0,0.0,0.0,0.0,Win
Egypt,Tanzania,Friendly,0,2024,1,2.2,0.8,0.6,0.6,0.0,0.0,0.0,0.0,Win
Nigeria,Guinea,Friendly,1,2024,1,2.6,1.2,1.2,1.0,0.0,0.0,0.0,0.0,Loss
Botswana,Mozambique,Friendly,1,2024,1,1.0,1.4,1.6,1.6,0.0,0.0,0.0,0.0,Draw
Syria,Malaysia,Friendly,1,2024,1,0.8,1.6,3.6,1.2,0.0,0.0,0.0,0.0,Draw
Senegal,Niger,Friendly,0,2024,1,1.2,0.4,1.2,1.0,0.0,0.0,0.0,0.0,Win
Ghana,Namibia,Friendly,0,2024,1,0.8,1.6,1.2,0.4,0.0,0.0,0.0,0.0,Draw
Japan,Jordan,Friendly,1,2024,1,4.6,0.6,0.8,2.4,0.0,0.0,0.0,0.0,Win
Kyrgyzstan,Vietnam,Friendly,1,2024,1,1.0,1.6,0.4,2.2,0.0,0.0,0.0,0.0,Win
Zambia,Cameroon,Friendly,1,2024,1,1.8,1.2,1.4,0.6,0.0,0.0,0.0,0.0,Draw
Equatorial Guinea,Djibouti,Friendly,0,2024,1,0.4,1.4,1.2,2.0,0.0,0.0,0.0,0.0,Draw
Saudi Arabia,Palestine,Friendly,1,2024,1,2.0,1.0,0.2,1.2,0.0,0.0,0.0,0.0,Draw
Burundi,Algeria,Friendly,1,2024,1,1.8,2.2,2.8,0.6,0.0,0.0,0.0,0.0,Loss
Indonesia,Iran,Friendly,1,2024,1,1.8,2.4,2.6,0.6,0.0,0.0,0.0,0.0,Loss
South Africa,Lesotho,Friendly,0,2024,1,0.8,0.8,0.2,1.0,0.0,0.0,0.0,0.0,Draw
DR Congo,Burkina Faso,Friendly,1,2024,1,0.6,0.4,1.4,0.8,0.0,0.0,0.0,0.0,Loss
Bahrain,Angola,Friendly,1,2024,1,1.0,0.8,0.2,0.2,0.0,0.0,0.0,0.0,Loss
Saudi Arabia,Hong Kong,Friendly,1,2024,1,1.6,0.6,1.0,2.2,0.0,0.0,0.0,0.0,Win
Tunisia,Cape Verde,Friendly,0,2024,1,1.6,1.0,1.2,2.0,0.0,0.0,0.0,0.0,Win
Morocco,Sierra Leone,Friendly,1,2024,1,1.6,0.6,0.8,1.6,0.0,0.0,0.0,0.0,Win
Qatar,Lebanon,AFC Asian Cup,0,2024,1,2.6,0.8,0.8,1.4,2.2,0.0,0.6,0.0,Win
Kuwait,Libya,Friendly,1,2024,1,1.4,1.2,1.8,0.6,0.0,0.0,0.0,0.0,Loss
Sweden,Estonia,Friendly,1,2024,1,1.4,1.6,0.2,2.4,0.0,0.0,0.0,0.0,Win
China,Tajikistan,AFC Asian Cup,1,2024,1,1.2,1.6,2.4,1.6,0.0,0.0,0.0,0.0,Draw
Australia,India,AFC Asian Cup,1,2024,1,2.4,0.2,0.8,1.4,1.6,0.0,0.0,0.0,Win
Uzbekistan,Syria,AFC Asian Cup,1,2024,1,2.0,0.8,1.0,2.0,0.0,0.0,0.0,0.0,Draw
Ivory Coast,Guinea-Bissau,African Cup of Nations,0,2024,1,3.6,0.6,1.2,1.8,3.0,0.0,0.6,0.0,Win
Guatemala,Iceland,Friendly,1,2024,1,1.0,1.4,1.6,1.4,0.0,0.0,0.0,0.0,Loss
United Arab Emirates,Hong Kong,AFC Asian Cup,1,2024,1,1.8,0.4,1.0,2.2,1.8,1.8,0.4,0.0,Win
Iran,Palestine,AFC Asian Cup,1,2024,1,3.4,0.6,0.0,0.8,2.0,2.6,0.2,0.4,Win
Japan,Vietnam,AFC Asian Cup,1,2024,1,5.0,0.4,0.6,2.2,2.4,1.8,0.0,0.0,Win
Nigeria,Equatorial Guinea,African Cup of Nations,1,2024,1,1.4,1.6,0.4,1.6,1.6,1.0,0.2,0.0,Draw
Egypt,Mozambique,African Cup of Nations,1,2024,1,2.4,0.2,1.6,1.6,1.6,1.6,0.2,0.2,Draw
Ghana,Cape Verde,African Cup of Nations,1,2024,1,0.2,1.4,0.8,1.8,1.6,1.4,0.0,0.0,Loss
Indonesia,Iraq,AFC Asian Cup,1,2024,1,0.6,3.4,1.6,0.8,2.4,1.8,0.4,0.0,Loss
South Korea,Bahrain,AFC Asian Cup,1,2024,1,3.8,0.0,0.6,1.4,2.2,2.4,0.4,0.6,Win
Malaysia,Jordan,AFC Asian Cup,1,2024,1,2.0,1.6,1.0,2.4,0.0,2.4,0.0,0.4,Loss
Senegal,Gambia,African Cup of Nations,1,2024,1,1.2,0.2,1.6,1.8,2.4,0.0,0.4,0.0,Win
Cameroon,Guinea,African Cup of Nations,1,2024,1,1.0,0.8,1.2,0.6,2.0,1.4,0.2,0.0,Draw
Algeria,Angola,African Cup of Nations,1,2024,1,2.6,0.4,0.6,0.0,1.6,1.8,0.0,0.2,Draw
Thailand,Kyrgyzstan,AFC Asian Cup,1,2024,1,1.0,3.4,1.4,1.4,1.4,0.0,0.0,0.0,Win
Saudi Arabia,Oman,AFC Asian Cup,1,2024,1,1.8,0.0,1.2,1.2,1.6,1.6,0.4,0.2,Win
Burkina Faso,Mauritania,African Cup of Nations,1,2024,1,1.8,1.0,0.6,1.0,1.8,0.0,0.2,0.0,Win
Tunisia,Namibia,African Cup of Nations,1,2024,1,1.4,0.8,1.0,0.0,0.0,1.2,0.0,0.0,Loss
Mali,South Africa,African Cup of Nations,1,2024,1,2.8,1.0,0.6,0.8,1.6,0.0,0.6,0.0,Win
Lebanon,China,AFC Asian Cup,1,2024,1,0.4,1.4,0.8,1.6,0.0,0.0,0.0,0.0,Draw
Qatar,Tajikistan,AFC Asian Cup,0,2024,1,3.0,0.6,2.2,0.6,2.4,0.0,0.6,0.0,Win
Morocco,Tanzania,African Cup of Nations,1,2024,1,2.0,0.4,0.4,1.0,1.6,0.0,0.0,0.0,Win
DR Congo,Zambia,African Cup of Nations,1,2024,1,0.6,0.6,1.8,1.2,1.8,1.6,0.2,0.2,Draw
Honduras,Iceland,Friendly,1,2024,1,2.0,0.4,1.6,1.4,0.0,0.0,0.0,0.0,Loss
Syria,Australia,AFC Asian Cup,1,2024,1,0.8,1.6,2.8,0.0,0.0,1.8,0.0,0.0,Loss
India,Uzbekistan,AFC Asian Cup,1,2024,1,0.6,1.6,1.6,0.8,0.0,2.0,0.0,0.2,Loss
Palestine,United Arab Emirates,AFC Asian Cup,1,2024,1,0.2,1.2,2.0,0.4,1.8,2.0,0.4,0.8,Draw
Equatorial Guinea,Guinea-Bissau,African Cup of Nations,1,2024,1,0.4,1.6,0.8,2.0,1.0,1.4,0.0,0.0,Win
Ivory Coast,Nigeria,African Cup of Nations,0,2024,1,3.8,0.4,1.2,1.4,0.0,1.2,0.0,0.2,Loss
Egypt,Ghana,African Cup of Nations,1,2024,1,2.6,0.6,0.4,1.4,1.8,1.4,0.4,0.0,Draw
Hong Kong,Iran,AFC Asian Cup,1,2024,1,1.2,2.0,3.4,0.8,0.0,2.4,0.0,0.2,Loss
Iraq,Japan,AFC Asian Cup,1,2024,1,1.8,0.6,5.0,0.6,2.2,2.6,0.0,0.0,Win
Vietnam,Indonesia,AFC Asian Cup,1,2024,1,1.0,2.6,0.6,3.0,0.0,2.2,0.0,0.4,Loss
Cape Verde,Mozambique,African Cup of Nations,1,2024,1,1.0,1.0,1.6,1.4,1.4,0.0,0.0,0.0,Win
Senegal,Cameroon,African Cup of Nations,1,2024,1,1.8,0.0,1.2,0.8,2.2,1.8,0.4,0.2,Win
Guinea,Gambia,African Cup of Nations,1,2024,1,1.2,0.8,1.4,2.4,1.2,0.0,0.0,0.0,Win
Kuwait,Uganda,Friendly,1,2024,1,1.4,1.2,0.8,1.2,0.0,0.0,0.0,0.0,Loss
Jordan,South Korea,AFC Asian Cup,1,2024,1,1.6,2.0,3.6,0.2,2.4,2.4,0.6,0.4,Draw
Bahrain,Malaysia,AFC Asian Cup,1,2024,1,0.6,2.0,1.6,2.0,2.4,0.0,0.6,0.0,Win
Algeria,Burkina Faso,African Cup of Nations,1,2024,1,2.6,0.4,1.6,0.8,1.6,1.8,0.0,0.4,Draw
Mauritania,Angola,African Cup of Nations,1,2024,1,0.2,1.0,0.8,0.2,1.0,1.8,0.2,0.4,Loss
Tunisia,Mali,African Cup of Nations,1,2024,1,1.4,0.2,3.0,1.0,1.6,1.8,0.2,0.4,Draw
United States,Slovenia,Friendly,0,2024,1,2.6,1.0,2.2,0.6,0.0,0.0,0.0,0.0,Loss
Oman,Thailand,AFC Asian Cup,1,2024,1,1.0,1.4,1.4,1.8,0.0,0.0,0.0,0.0,Draw
Kyrgyzstan,Saudi Arabia,AFC Asian Cup,1,2024,1,1.4,1.6,1.4,0.2,0.0,1.8,0.0,0.2,Loss
South Africa,Namibia,African Cup of Nations,1,2024,1,0.6,1.2,1.2,0.0,1.6,0.0,0.0,0.0,Win
Morocco,DR Congo,African Cup of Nations,1,2024,1,2.4,0.4,0.8,0.8,1.8,1.4,0.0,0.2,Draw
Zambia,Tanzania,African Cup of Nations,1,2024,1,2.0,1.2,0.4,1.6,1.6,1.4,0.2,0.2,Draw
Qatar,China,AFC Asian Cup,0,2024,1,3.2,0.6,0.6,1.2,2.4,0.0,0.6,0.0,Win
Tajikistan,Lebanon,AFC Asian Cup,1,2024,1,1.8,0.8,0.2,1.0,2.8,1.2,0.0,0.0,Win
Guinea-Bissau,Nigeria,African Cup of Nations,1,2024,1,1.2,2.6,0.8,1.0,0.0,1.0,0.0,0.4,Loss
Ivory Coast,Equatorial Guinea,African Cup of Nations,0,2024,1,3.6,0.4,1.2,2.0,0.0,1.2,0.0,0.0,Loss
Cape Verde,Egypt,African Cup of Nations,1,2024,1,1.4,0.6,2.8,0.8,1.8,1.8,0.0,0.4,Draw
Mozambique,Ghana,African Cup of Nations,1,2024,1,1.0,1.6,0.8,1.0,1.8,1.4,0.2,0.0,Draw
Australia,Uzbekistan,AFC Asian Cup,1,2024,1,2.6,0.0,1.8,0.6,1.8,2.4,0.0,0.2,Draw
Syria,India,AFC Asian Cup,1,2024,1,0.6,1.8,0.2,1.8,1.6,0.0,0.4,0.0,Win
Hong Kong,Palestine,AFC Asian Cup,1,2024,1,0.8,1.8,0.4,1.4,0.0,1.6,0.0,0.4,Loss
Iran,United Arab Emirates,AFC Asian Cup,1,2024,1,2.8,0.8,2.0,0.6,2.4,2.0,0.0,0.8,Win
Gambia,Cameroon,African Cup of Nations,1,2024,1,0.8,2.2,1.4,1.2,1.2,1.4,0.4,0.2,Loss
Guinea,Senegal,African Cup of Nations,1,2024,1,1.2,0.6,2.2,0.2,0.0,2.6,0.0,0.4,Loss
Angola,Burkina Faso,African Cup of Nations,1,2024,1,1.4,0.6,1.8,1.0,1.8,0.0,0.4,0.0,Win
Mauritania,Algeria,African Cup of Nations,1,2024,1,0.4,1.2,2.4,0.6,1.2,0.0,0.2,0.0,Win
Iraq,Vietnam,AFC Asian Cup,1,2024,1,2.2,0.8,1.0,1.6,2.2,1.8,0.0,0.0,Win
Japan,Indonesia,AFC Asian Cup,1,2024,1,4.2,1.0,0.6,2.8,2.4,1.8,0.0,0.4,Win
Namibia,Mali,African Cup of Nations,1,2024,1,1.2,0.8,2.6,1.0,0.0,0.0,0.0,0.0,Draw
South Africa,Tunisia,African Cup of Nations,1,2024,1,1.2,1.0,0.8,0.4,0.0,0.0,0.0,0.0,Draw
Tanzania,DR Congo,African Cup of Nations,1,2024,1,0.4,1.6,0.6,1.0,0.0,0.0,0.0,0.0,Draw
Zambia,Morocco,African Cup of Nations,1,2024,1,1.6,1.4,2.4,0.4,0.0,1.6,0.0,0.0,Loss
Jordan,Bahrain,AFC Asian Cup,1,2024,1,1.8,2.2,0.4,2.0,0.0,2.4,0.0,0.4,Loss
South Korea,Malaysia,AFC Asian Cup,1,2024,1,2.8,0.6,1.4,2.0,2.4,1.4,0.6,0.4,Draw
Kyrgyzstan,Oman,AFC Asian Cup,1,2024,1,0.8,1.2,1.0,0.6,2.4,1.6,0.2,0.4,Draw
Saudi Arabia,Thailand,AFC Asian Cup,1,2024,1,1.4,0.2,1.2,1.6,0.0,0.0,0.0,0.0,Draw
Angola,Namibia,African Cup of Nations,1,2024,1,1.8,0.6,0.6,0.8,1.6,0.0,0.4,0.0,Win
Nigeria,Cameroon,African Cup of Nations,1,2024,1,0.8,0.8,1.4,1.6,1.0,0.0,0.2,0.0,Win
Australia,Indonesia,AFC Asian Cup,1,2024,1,1.4,0.2,0.8,2.6,1.8,0.0,0.2,0.0,Win
Tajikistan,United Arab Emirates,AFC Asian Cup,1,2024,1,2.0,0.8,1.4,1.0,2.6,2.0,0.0,0.8,Draw
Egypt,DR Congo,African Cup of Nations,1,2024,1,2.0,1.2,0.6,0.8,2.0,1.2,0.4,0.0,Draw
Equatorial Guinea,Guinea,African Cup of Nations,1,2024,1,2.0,1.4,0.8,0.8,0.0,1.2,0.0,0.0,Loss
Iraq,Jordan,AFC Asian Cup,1,2024,1,1.8,1.0,1.8,2.0,2.4,2.2,0.2,0.4,Loss
Qatar,Palestine,AFC Asian Cup,0,2024,1,1.8,0.4,1.0,1.2,2.4,1.8,0.6,0.4,Win
Cape Verde,Mauritania,African Cup of Nations,1,2024,1,1.8,1.0,0.6,0.8,2.0,0.0,0.0,0.0,Win
Ivory Coast,Senegal,African Cup of Nations,0,2024,1,1.8,1.2,1.8,0.2,3.2,2.4,0.6,0.4,Draw
Saudi Arabia,South Korea,AFC Asian Cup,1,2024,1,1.2,0.2,2.4,1.2,1.8,2.8,0.2,0.8,Draw
Uzbekistan,Thailand,AFC Asian Cup,1,2024,1,1.4,0.6,1.0,1.2,1.8,1.4,0.2,0.0,Win
Mali,Burkina Faso,African Cup of Nations,1,2024,1,2.0,0.8,1.2,1.4,1.8,2.0,0.2,0.6,Win
Morocco,South Africa,African Cup of Nations,1,2024,1,2.0,0.4,0.8,0.8,0.0,2.0,0.0,0.2,Loss
Bahrain,Japan,AFC Asian Cup,1,2024,1,0.6,1.6,3.8,1.2,1.6,2.6,0.4,0.2,Loss
Iran,Syria,AFC Asian Cup,1,2024,1,2.8,0.6,0.8,0.8,2.2,1.4,0.0,0.4,Draw
Australia,South Korea,AFC Asian Cup,1,2024,2,2.0,0.2,2.0,1.4,1.8,2.0,0.2,0.6,Loss
Tajikistan,Jordan,AFC Asian Cup,1,2024,2,1.0,0.8,2.0,2.2,0.0,2.0,0.0,0.4,Loss
DR Congo,Guinea,African Cup of Nations,1,2024,2,0.8,1.0,1.0,0.6,1.2,1.2,0.0,0.0,Win
Nigeria,Angola,African Cup of Nations,1,2024,2,1.0,0.6,2.4,0.6,1.0,0.0,0.2,0.0,Win
Iran,Japan,AFC Asian Cup,1,2024,2,2.6,0.6,3.4,1.4,1.8,2.6,0.2,0.2,Win
Qatar,Uzbekistan,AFC Asian Cup,0,2024,2,1.6,0.6,1.4,0.4,1.8,2.0,0.2,0.0,Draw
Cape Verde,South Africa,African Cup of Nations,1,2024,2,1.6,1.0,1.2,0.4,0.0,0.0,0.0,0.0,Draw
Ivory Coast,Mali,African Cup of Nations,0,2024,2,1.6,1.4,2.2,0.8,3.0,1.8,0.8,0.0,Win
Costa Rica,El Salvador,Friendly,0,2024,2,1.0,2.6,0.8,1.2,0.0,0.0,0.0,0.0,Win
Jordan,South Korea,AFC Asian Cup,1,2024,2,2.0,1.0,2.2,1.6,1.8,0.0,0.2,0.0,Win
Qatar,Iran,AFC Asian Cup,0,2024,2,1.6,0.4,2.0,0.8,1.4,1.8,0.2,0.4,Win
Ivory Coast,DR Congo,African Cup of Nations,0,2024,2,1.0,1.4,1.2,0.8,2.8,0.0,0.8,0.0,Win
Nigeria,South Africa,African Cup of Nations,1,2024,2,1.2,0.2,1.2,0.4,1.0,1.8,0.2,0.2,Draw
Qatar,Jordan,AFC Asian Cup,0,2024,2,1.6,0.8,1.6,1.0,1.6,2.0,0.2,0.2,Win
South Africa,DR Congo,African Cup of Nations,1,2024,2,1.4,0.2,1.0,0.8,0.0,0.0,0.0,0.0,Draw
Ivory Coast,Nigeria,African Cup of Nations,0,2024,2,0.8,1.4,1.2,0.2,1.6,1.0,0.2,0.4,Win
Trinidad and Tobago,Jamaica,Friendly,0,2024,3,2.2,2.6,2.2,1.4,0.0,0.0,0.0,0.0,Loss
Trinidad and Tobago,Jamaica,Friendly,0,2024,3,1.6,2.4,1.6,1.2,0.0,0.0,0.0,0.0,Draw
Kazakhstan,Turkmenistan,Friendly,1,2024,3,1.6,1.4,0.8,2.0,0.0,0.0,0.0,0.0,Win
Solomon Islands,Fiji,Friendly,0,2024,3,3.4,0.4,2.8,1.2,0.0,0.0,0.0,0.0,Win
Bonaire,El Salvador,Friendly,1,2024,3,1.4,1.6,0.4,1.0,0.0,0.0,0.0,0.0,Draw
San Marino,Saint Kitts and Nevis,Friendly,0,2024,3,0.6,2.8,0.6,2.0,0.0,0.0,0.0,0.0,Loss
Djibouti,Liberia,African Cup of Nations qualification,1,2024,3,1.4,2.0,1.2,2.0,0.0,0.0,0.0,0.0,Loss
Somalia,Eswatini,African Cup of Nations qualification,1,2024,3,0.4,2.2,0.2,1.0,0.0,0.0,0.0,0.0,Loss
Tonga,Samoa,Oceania Nations Cup qualification,0,2024,3,1.75,3.75,3.5,0.75,0.0,0.0,0.0,0.0,Loss
South Africa,Andorra,FIFA Series,1,2024,3,0.6,0.2,0.0,2.6,0.0,0.0,0.0,0.0,Draw
Cape Verde,Guyana,FIFA Series,1,2024,3,1.6,0.6,4.0,1.0,0.0,0.0,0.0,0.0,Win
Guinea,Vanuatu,FIFA Series,1,2024,3,0.8,1.2,2.0,1.2,0.0,0.0,0.0,0.0,Win
Panama,Mexico,CONCACAF Nations League,1,2024,3,2.4,0.6,1.6,1.4,0.0,0.0,0.0,0.0,Loss
United States,Jamaica,CONCACAF Nations League,0,2024,3,1.8,1.2,1.0,0.8,0.0,0.0,0.0,0.0,Win
Gibraltar,Lithuania,UEFA Nations League,1,2024,3,0.0,6.6,1.0,1.6,0.0,1.4,0.0,0.0,Loss
Poland,Estonia,UEFA Euro qualification,0,2024,3,1.2,0.8,0.4,1.8,1.4,1.6,0.2,0.0,Win
Wales,Finland,UEFA Euro qualification,0,2024,3,2.0,0.6,1.4,1.4,1.4,2.2,0.2,0.2,Win
Israel,Iceland,UEFA Euro qualification,1,2024,3,1.0,0.8,1.8,1.2,1.2,1.6,0.0,0.2,Loss
Bosnia and Herzegovina,Ukraine,UEFA Euro qualification,0,2024,3,0.8,2.4,1.4,0.8,1.6,1.6,0.0,0.4,Loss
Georgia,Luxembourg,UEFA Euro qualification,0,2024,3,3.2,1.4,1.2,2.4,1.6,0.0,0.2,0.0,Win
Greece,Kazakhstan,UEFA Euro qualification,0,2024,3,2.2,0.6,1.8,1.4,2.4,0.0,0.2,0.0,Win
Qatar,Kuwait,FIFA World Cup qualification,0,2024,3,2.0,1.0,1.0,1.4,1.6,0.0,0.8,0.0,Win
Afghanistan,India,FIFA World Cup qualification,1,2024,3,0.8,2.8,0.2,1.8,0.0,0.0,0.0,0.0,Draw
Myanmar,Syria,FIFA World Cup qualification,0,2024,3,1.4,2.4,0.8,0.8,2.0,1.4,0.0,0.6,Draw
Japan,North Korea,FIFA World Cup qualification,0,2024,3,2.4,1.6,3.0,1.0,2.0,0.0,0.2,0.0,Win
South Korea,Thailand,FIFA World Cup qualification,0,2024,3,1.6,1.8,0.6,1.4,2.0,1.2,0.6,0.0,Draw
Singapore,China,FIFA World Cup qualification,0,2024,3,1.4,2.0,0.2,1.2,1.4,1.2,0.0,0.4,Draw
Taiwan,Kyrgyzstan,FIFA World Cup qualification,0,2024,3,1.6,1.4,0.8,1.4,0.0,2.4,0.0,0.2,Loss
Oman,Malaysia,FIFA World Cup qualification,0,2024,3,0.6,0.8,1.2,2.0,1.6,0.0,0.2,0.0,Win
Iran,Turkmenistan,FIFA World Cup qualification,0,2024,3,1.6,1.2,0.8,2.0,1.4,0.0,0.6,0.0,Win
Hong Kong,Uzbekistan,FIFA World Cup qualification,0,2024,3,0.4,2.2,1.4,0.6,0.0,1.8,0.0,0.0,Loss
Indonesia,Vietnam,FIFA World Cup qualification,0,2024,3,0.6,3.0,1.0,2.2,1.0,0.0,0.2,0.0,Win
Iraq,Philippines,FIFA World Cup qualification,0,2024,3,2.0,1.6,0.8,1.0,1.8,0.0,0.2,0.0,Win
Pakistan,Jordan,FIFA World Cup qualification,0,2024,3,0.4,2.2,1.4,1.2,0.0,1.8,0.0,0.0,Loss
Saudi Arabia,Tajikistan,FIFA World Cup qualification,0,2024,3,1.4,0.4,0.6,0.8,1.8,0.0,0.2,0.0,Win
Bahrain,Nepal,FIFA World Cup qualification,0,2024,3,0.8,1.8,0.4,1.6,1.2,0.0,0.0,0.0,Win
United Arab Emirates,Yemen,FIFA World Cup qualification,0,2024,3,1.2,1.2,1.2,1.6,1.6,1.6,0.6,0.0,Win
Australia,Lebanon,FIFA World Cup qualification,0,2024,3,1.8,0.6,0.4,1.4,1.8,0.0,0.2,0.0,Win
Palestine,Bangladesh,FIFA World Cup qualification,1,2024,3,1.2,1.4,1.0,2.2,1.4,0.0,0.0,0.0,Win
Belize,Puerto Rico,Friendly,0,2024,3,0.8,1.0,3.2,1.8,0.0,0.0,0.0,0.0,Draw
Cyprus,Latvia,Friendly,0,2024,3,0.4,3.4,0.4,2.0,0.0,0.0,0.0,0.0,Draw
Ecuador,Guatemala,Friendly,1,2024,3,1.0,0.4,0.6,1.6,0.0,0.0,0.0,0.0,Win
Ethiopia,Lesotho,Friendly,0,2024,3,0.4,0.8,0.2,0.8,0.0,0.0,0.0,0.0,Loss
Malta,Slovenia,Friendly,0,2024,3,0.4,2.2,1.6,0.6,0.0,0.0,0.0,0.0,Draw
Montenegro,Belarus,Friendly,1,2024,3,1.8,1.8,1.0,0.8,0.0,0.0,0.0,0.0,Win
Portugal,Sweden,Friendly,0,2024,3,4.2,0.4,1.6,1.2,0.0,0.0,0.0,0.0,Win
Solomon Islands,Fiji,Friendly,0,2024,3,3.6,0.6,3.0,1.2,0.0,0.0,0.0,0.0,Loss
Venezuela,Italy,Friendly,1,2024,3,1.2,0.4,2.4,1.2,0.0,0.0,0.0,0.0,Loss
Algeria,Bolivia,FIFA Series,0,2024,3,2.0,0.8,0.6,1.8,0.0,0.0,0.0,0.0,Win
