home_team,away_team,tournament,is_neutral,year,month,home_result
Belarus,Kazakhstan,Friendly,0,2025,6,Win
Cambodia,Tajikistan,Friendly,0,2025,6,Loss
DR Congo,Mali,Friendly,1,2025,6,Win
Georgia,Faroe Islands,Friendly,0,2025,6,Win
Hong Kong,Nepal,Friendly,0,2025,6,Draw
Singapore,Maldives,Friendly,0,2025,6,Win
Ecuador,Brazil,FIFA World Cup qualification,0,2025,6,Draw
Paraguay,Uruguay,FIFA World Cup qualification,0,2025,6,Win
Chile,Argentina,FIFA World Cup qualification,0,2025,6,Loss
United Arab Emirates,Uzbekistan,FIFA World Cup qualification,0,2025,6,Draw
North Korea,Kyrgyzstan,FIFA World Cup qualification,1,2025,6,Draw
Qatar,Iran,FIFA World Cup qualification,0,2025,6,Win
Oman,Jordan,FIFA World Cup qualification,0,2025,6,Loss
Iraq,South Korea,FIFA World Cup qualification,0,2025,6,Loss
Kuwait,Palestine,FIFA World Cup qualification,0,2025,6,Loss
Bahrain,Saudi Arabia,FIFA World Cup qualification,0,2025,6,Loss
Australia,Japan,FIFA World Cup qualification,0,2025,6,Win
Indonesia,China,FIFA World Cup qualification,0,2025,6,Win
Sri Lanka,Brunei,Friendly,1,2025,6,Win
Bulgaria,Cyprus,Friendly,0,2025,6,Draw
Burundi,Guinea-Bissau,Friendly,1,2025,6,Win
Central African Republic,Mauritania,Friendly,1,2025,6,Win
Equatorial Guinea,Gambia,Friendly,1,2025,6,Loss
Hungary,Sweden,Friendly,0,2025,6,Loss
Kosovo,Armenia,Friendly,0,2025,6,Win
Luxembourg,Slovenia,Friendly,0,2025,6,Loss
Morocco,Tunisia,Friendly,0,2025,6,Win
Niger,Gabon,Friendly,1,2025,6,Win
Poland,Moldova,Friendly,0,2025,6,Win
Republic of Ireland,Senegal,Friendly,0,2025,6,Draw
Scotland,Iceland,Friendly,0,2025,6,Loss
South Africa,Tanzania,Friendly,0,2025,6,Draw
Uganda,Cameroon,Friendly,1,2025,6,Loss
Zimbabwe,Burkina Faso,Friendly,1,2025,6,Loss
Russia,Nigeria,Friendly,0,2025,6,Draw
Colombia,Peru,FIFA World Cup qualification,0,2025,6,Draw
Venezuela,Bolivia,FIFA World Cup qualification,0,2025,6,Win
Norway,Italy,FIFA World Cup qualification,0,2025,6,Win
Estonia,Israel,FIFA World Cup qualification,0,2025,6,Loss
Wales,Liechtenstein,FIFA World Cup qualification,0,2025,6,Win
North Macedonia,Belgium,FIFA World Cup qualification,0,2025,6,Draw
Czech Republic,Montenegro,FIFA World Cup qualification,0,2025,6,Win
Gibraltar,Croatia,FIFA World Cup qualification,1,2025,6,Loss
Antigua and Barbuda,Cuba,FIFA World Cup qualification,0,2025,6,Loss
Trinidad and Tobago,Saint Kitts and Nevis,FIFA World Cup qualification,0,2025,6,Win
Curaçao,Saint Lucia,FIFA World Cup qualification,0,2025,6,Win
Nicaragua,Guyana,FIFA World Cup qualification,0,2025,6,Win
Guatemala,Dominican Republic,FIFA World Cup qualification,0,2025,6,Win
Suriname,Puerto Rico,FIFA World Cup qualification,0,2025,6,Win
Denmark,Northern Ireland,Friendly,0,2025,6,Win
Greece,Slovakia,Friendly,0,2025,6,Win
Latvia,Azerbaijan,Friendly,0,2025,6,Draw
Mexico,Switzerland,Friendly,1,2025,6,Loss
United States,Turkey,Friendly,0,2025,6,Loss
Malta,Lithuania,FIFA World Cup qualification,0,2025,6,Draw
Finland,Netherlands,FIFA World Cup qualification,0,2025,6,Loss
Bosnia and Herzegovina,San Marino,FIFA World Cup qualification,0,2025,6,Win
Austria,Romania,FIFA World Cup qualification,0,2025,6,Win
Andorra,England,FIFA World Cup qualification,1,2025,6,Loss
Albania,Serbia,FIFA World Cup qualification,0,2025,6,Draw
Canada,Ukraine,Canadian Shield,0,2025,6,Win
Ivory Coast,New Zealand,Canadian Shield,1,2025,6,Loss
Kenya,Chad,Friendly,1,2025,6,Draw
Cayman Islands,Honduras,FIFA World Cup qualification,0,2025,6,Loss
Bahamas,Costa Rica,FIFA World Cup qualification,1,2025,6,Loss
Aruba,Haiti,FIFA World Cup qualification,0,2025,6,Loss
Belize,Panama,FIFA World Cup qualification,0,2025,6,Loss
British Virgin Islands,Jamaica,FIFA World Cup qualification,0,2025,6,Loss
Anguilla,El Salvador,FIFA World Cup qualification,0,2025,6,Loss
Germany,France,UEFA Nations League,0,2025,6,Loss
Portugal,Spain,UEFA Nations League,1,2025,6,Draw
DR Congo,Madagascar,Friendly,1,2025,6,Win
Georgia,Cape Verde,Friendly,0,2025,6,Draw
Algeria,Rwanda,Friendly,0,2025,6,Win
Equatorial Guinea,Cameroon,Friendly,1,2025,6,Draw
Gabon,Guinea-Bissau,Friendly,1,2025,6,Win
Kosovo,Comoros,Friendly,0,2025,6,Win
Liechtenstein,Scotland,Friendly,0,2025,6,Loss
Montenegro,Armenia,Friendly,0,2025,6,Draw
Morocco,Benin,Friendly,0,2025,6,Win
Uganda,Gambia,Friendly,1,2025,6,Draw
Italy,Moldova,FIFA World Cup qualification,0,2025,6,Win
Estonia,Norway,FIFA World Cup qualification,0,2025,6,Loss
Kazakhstan,North Macedonia,FIFA World Cup qualification,0,2025,6,Loss
Belgium,Wales,FIFA World Cup qualification,0,2025,6,Win
Faroe Islands,Gibraltar,FIFA World Cup qualification,0,2025,6,Win
Croatia,Czech Republic,FIFA World Cup qualification,0,2025,6,Win
Timor-Leste,Maldives,AFC Asian Cup qualification,1,2025,6,Win
Philippines,Tajikistan,AFC Asian Cup qualification,0,2025,6,Draw
Brunei,Bhutan,AFC Asian Cup qualification,0,2025,6,Win
Yemen,Lebanon,AFC Asian Cup qualification,1,2025,6,Draw
Bangladesh,Singapore,AFC Asian Cup qualification,0,2025,6,Loss
Hong Kong,India,AFC Asian Cup qualification,0,2025,6,Win
Sri Lanka,Taiwan,AFC Asian Cup qualification,0,2025,6,Win
Turkmenistan,Thailand,AFC Asian Cup qualification,0,2025,6,Win
Myanmar,Pakistan,AFC Asian Cup qualification,0,2025,6,Win
Afghanistan,Syria,AFC Asian Cup qualification,1,2025,6,Loss
Laos,Nepal,AFC Asian Cup qualification,0,2025,6,Win
Malaysia,Vietnam,AFC Asian Cup qualification,0,2025,6,Win
Azerbaijan,Hungary,Friendly,0,2025,6,Loss
Burundi,Mauritania,Friendly,1,2025,6,Draw
Chad,Kenya,Friendly,1,2025,6,Loss
Denmark,Lithuania,Friendly,0,2025,6,Win
England,Senegal,Friendly,0,2025,6,Loss
Greece,Bulgaria,Friendly,0,2025,6,Win
Israel,Slovakia,Friendly,1,2025,6,Win
Luxembourg,Republic of Ireland,Friendly,0,2025,6,Draw
Mexico,Turkey,Friendly,1,2025,6,Win
Niger,Zimbabwe,Friendly,1,2025,6,Draw
Northern Ireland,Iceland,Friendly,0,2025,6,Win
Slovenia,Bosnia and Herzegovina,Friendly,0,2025,6,Win
South Africa,Mozambique,Friendly,0,2025,6,Win
Sweden,Algeria,Friendly,0,2025,6,Win
United States,Switzerland,Friendly,0,2025,6,Loss
Bolivia,Chile,FIFA World Cup qualification,0,2025,6,Win
Uruguay,Venezuela,FIFA World Cup qualification,0,2025,6,Win
Peru,Ecuador,FIFA World Cup qualification,0,2025,6,Draw
Argentina,Colombia,FIFA World Cup qualification,0,2025,6,Draw
Brazil,Paraguay,FIFA World Cup qualification,0,2025,6,Win
Uzbekistan,Qatar,FIFA World Cup qualification,0,2025,6,Win
Iran,North Korea,FIFA World Cup qualification,0,2025,6,Win
Kyrgyzstan,United Arab Emirates,FIFA World Cup qualification,0,2025,6,Draw
South Korea,Kuwait,FIFA World Cup qualification,0,2025,6,Win
Jordan,Iraq,FIFA World Cup qualification,0,2025,6,Loss
Palestine,Oman,FIFA World Cup qualification,1,2025,6,Draw
China,Bahrain,FIFA World Cup qualification,0,2025,6,Win
Japan,Indonesia,FIFA World Cup qualification,0,2025,6,Win
Saudi Arabia,Australia,FIFA World Cup qualification,0,2025,6,Loss
Netherlands,Malta,FIFA World Cup qualification,0,2025,6,Win
Finland,Poland,FIFA World Cup qualification,0,2025,6,Win
San Marino,Austria,FIFA World Cup qualification,0,2025,6,Loss
Romania,Cyprus,FIFA World Cup qualification,0,2025,6,Win
Serbia,Andorra,FIFA World Cup qualification,0,2025,6,Win
Latvia,Albania,FIFA World Cup qualification,0,2025,6,Draw
New Zealand,Ukraine,Canadian Shield,1,2025,6,Loss
Canada,Ivory Coast,Canadian Shield,0,2025,6,Draw
Belarus,Russia,Friendly,0,2025,6,Loss
Cuba,Bermuda,FIFA World Cup qualification,0,2025,6,Loss
Honduras,Antigua and Barbuda,FIFA World Cup qualification,0,2025,6,Win
Saint Kitts and Nevis,Grenada,FIFA World Cup qualification,0,2025,6,Loss
Costa Rica,Trinidad and Tobago,FIFA World Cup qualification,0,2025,6,Win
Saint Lucia,Barbados,FIFA World Cup qualification,0,2025,6,Win
Haiti,Curaçao,FIFA World Cup qualification,1,2025,6,Loss
Guyana,Montserrat,FIFA World Cup qualification,0,2025,6,Win
Panama,Nicaragua,FIFA World Cup qualification,0,2025,6,Win
Dominican Republic,Dominica,FIFA World Cup qualification,0,2025,6,Win
Jamaica,Guatemala,FIFA World Cup qualification,0,2025,6,Win
Puerto Rico,Saint Vincent and the Grenadines,FIFA World Cup qualification,0,2025,6,Win
El Salvador,Suriname,FIFA World Cup qualification,0,2025,6,Draw
Mexico,Dominican Republic,Gold Cup,1,2025,6,Win
Costa Rica,Suriname,Gold Cup,1,2025,6,Win
United States,Trinidad and Tobago,Gold Cup,0,2025,6,Win
Haiti,Saudi Arabia,Gold Cup,1,2025,6,Loss
Panama,Guadeloupe,Gold Cup,1,2025,6,Win
Jamaica,Guatemala,Gold Cup,1,2025,6,Loss
Curaçao,El Salvador,Gold Cup,1,2025,6,Draw
Canada,Honduras,Gold Cup,0,2025,6,Win
Costa Rica,Dominican Republic,Gold Cup,1,2025,6,Win
Suriname,Mexico,Gold Cup,1,2025,6,Loss
Trinidad and Tobago,Haiti,Gold Cup,1,2025,6,Draw
United States,Saudi Arabia,Gold Cup,0,2025,6,Win
Jamaica,Guadeloupe,Gold Cup,1,2025,6,Win
Guatemala,Panama,Gold Cup,1,2025,6,Loss
Curaçao,Canada,Gold Cup,1,2025,6,Draw
Honduras,El Salvador,Gold Cup,1,2025,6,Win
Mexico,Costa Rica,Gold Cup,1,2025,6,Draw
Dominican Republic,Suriname,Gold Cup,1,2025,6,Draw
Saudi Arabia,Trinidad and Tobago,Gold Cup,1,2025,6,Draw
United States,Haiti,Gold Cup,0,2025,6,Win
Honduras,Curaçao,Gold Cup,1,2025,6,Win
Canada,El Salvador,Gold Cup,1,2025,6,Win
Panama,Jamaica,Gold Cup,1,2025,6,Win
Guadeloupe,Guatemala,Gold Cup,1,2025,6,Loss
Panama,Honduras,Gold Cup,1,2025,6,Draw
Mexico,Saudi Arabia,Gold Cup,1,2025,6,Win
Canada,Guatemala,Gold Cup,1,2025,6,Draw
United States,Costa Rica,Gold Cup,0,2025,6,Draw
Tamil Eelam,Tibet,CONIFA Asia Cup,1,2025,7,Win
United States,Guatemala,Gold Cup,0,2025,7,Win
Mexico,Honduras,Gold Cup,1,2025,7,Win
Tamil Eelam,East Turkestan,CONIFA Asia Cup,1,2025,7,Win
Tibet,East Turkestan,CONIFA Asia Cup,1,2025,7,Loss
Tamil Eelam,East Turkestan,CONIFA Asia Cup,1,2025,7,Win
United States,Mexico,Gold Cup,0,2025,7,Loss
Hitra,Isle of Man,Island Games,1,2025,7,Loss
Orkney,Frøya,Island Games,0,2025,7,Win
Gozo,Shetland,Island Games,1,2025,7,Draw
Orkney,Hitra,Island Games,0,2025,7,Win
Isle of Man,Frøya,Island Games,1,2025,7,Win
Jersey,Gozo,Island Games,1,2025,7,Win
Ynys Môn,Western Isles,Island Games,1,2025,7,Win
Orkney,Isle of Man,Island Games,0,2025,7,Loss
Frøya,Hitra,Island Games,1,2025,7,Loss
Jersey,Shetland,Island Games,1,2025,7,Draw
Hitra,Frøya,Island Games,1,2025,7,Win
Gozo,Western Isles,Island Games,1,2025,7,Draw
Orkney,Shetland,Island Games,0,2025,7,Win
Isle of Man,Ynys Môn,Island Games,1,2025,7,Loss
Isle of Man,Jersey,Island Games,1,2025,7,Win
United States Virgin Islands,Turks and Caicos Islands,Outrigger Challenge Cup,1,2025,8,Draw
Marshall Islands,United States Virgin Islands,Outrigger Challenge Cup,1,2025,8,Loss
Turks and Caicos Islands,Marshall Islands,Outrigger Challenge Cup,1,2025,8,Win
Qatar,Lebanon,Friendly,0,2025,8,Draw
Qatar,Bahrain,Friendly,0,2025,9,Draw
Seychelles,Gabon,FIFA World Cup qualification,1,2025,9,Loss
Gibraltar,Albania,Friendly,0,2025,9,Loss
Malaysia,Singapore,Friendly,0,2025,9,Win
Norway,Finland,Friendly,0,2025,9,Win
Russia,Jordan,Friendly,0,2025,9,Draw
Saudi Arabia,North Macedonia,Friendly,1,2025,9,Win
United Arab Emirates,Syria,Friendly,0,2025,9,Win
Colombia,Bolivia,FIFA World Cup qualification,0,2025,9,Win
Argentina,Venezuela,FIFA World Cup qualification,0,2025,9,Win
Paraguay,Ecuador,FIFA World Cup qualification,0,2025,9,Draw
Uruguay,Peru,FIFA World Cup qualification,0,2025,9,Win
Brazil,Chile,FIFA World Cup qualification,0,2025,9,Win
Guinea-Bissau,Sierra Leone,FIFA World Cup qualification,0,2025,9,Draw
Angola,Libya,FIFA World Cup qualification,0,2025,9,Loss
Cameroon,Eswatini,FIFA World Cup qualification,0,2025,9,Win
Mauritius,Cape Verde,FIFA World Cup qualification,0,2025,9,Loss
Algeria,Botswana,FIFA World Cup qualification,0,2025,9,Win
São Tomé and Príncipe,Equatorial Guinea,FIFA World Cup qualification,1,2025,9,Loss
Tunisia,Liberia,FIFA World Cup qualification,0,2025,9,Win
Chad,Ghana,FIFA World Cup qualification,0,2025,9,Draw
Madagascar,Central African Republic,FIFA World Cup qualification,1,2025,9,Win
Mali,Comoros,FIFA World Cup qualification,1,2025,9,Win
Luxembourg,Northern Ireland,FIFA World Cup qualification,0,2025,9,Loss
Slovakia,Germany,FIFA World Cup qualification,0,2025,9,Win
Georgia,Turkey,FIFA World Cup qualification,0,2025,9,Loss
Bulgaria,Spain,FIFA World Cup qualification,0,2025,9,Loss
Lithuania,Malta,FIFA World Cup qualification,0,2025,9,Draw
Netherlands,Poland,FIFA World Cup qualification,0,2025,9,Draw
Kazakhstan,Wales,FIFA World Cup qualification,0,2025,9,Loss
Liechtenstein,Belgium,FIFA World Cup qualification,0,2025,9,Loss
Iraq,Hong Kong,King's Cup,1,2025,9,Win
Thailand,Fiji,King's Cup,0,2025,9,Win
Suriname,Panama,FIFA World Cup qualification,0,2025,9,Draw
Guatemala,El Salvador,FIFA World Cup qualification,0,2025,9,Loss
Australia,New Zealand,Soccer Ashes,0,2025,9,Win
Indonesia,Taiwan,Friendly,0,2025,9,Win
Romania,Canada,Friendly,0,2025,9,Loss
Djibouti,Burkina Faso,FIFA World Cup qualification,1,2025,9,Loss
Egypt,Ethiopia,FIFA World Cup qualification,0,2025,9,Win
South Sudan,DR Congo,FIFA World Cup qualification,0,2025,9,Loss
Mauritania,Togo,FIFA World Cup qualification,0,2025,9,Win
Senegal,Sudan,FIFA World Cup qualification,0,2025,9,Win
Benin,Zimbabwe,FIFA World Cup qualification,1,2025,9,Win
South Africa,Lesotho,FIFA World Cup qualification,0,2025,9,Win
Congo,Tanzania,FIFA World Cup qualification,0,2025,9,Draw
Morocco,Niger,FIFA World Cup qualification,0,2025,9,Win
Kenya,Gambia,FIFA World Cup qualification,0,2025,9,Loss
Ivory Coast,Burundi,FIFA World Cup qualification,0,2025,9,Win
Somalia,Guinea,FIFA World Cup qualification,1,2025,9,Loss
Uganda,Mozambique,FIFA World Cup qualification,0,2025,9,Win
Namibia,Malawi,FIFA World Cup qualification,1,2025,9,Loss
Slovenia,Sweden,FIFA World Cup qualification,0,2025,9,Draw
Switzerland,Kosovo,FIFA World Cup qualification,0,2025,9,Win
Denmark,Scotland,FIFA World Cup qualification,0,2025,9,Draw
Greece,Belarus,FIFA World Cup qualification,0,2025,9,Win
Iceland,Azerbaijan,FIFA World Cup qualification,0,2025,9,Win
Ukraine,France,FIFA World Cup qualification,1,2025,9,Loss
Italy,Estonia,FIFA World Cup qualification,0,2025,9,Win
Moldova,Israel,FIFA World Cup qualification,0,2025,9,Loss
Faroe Islands,Croatia,FIFA World Cup qualification,0,2025,9,Loss
Montenegro,Czech Republic,FIFA World Cup qualification,0,2025,9,Loss
Bermuda,Jamaica,FIFA World Cup qualification,0,2025,9,Loss
Trinidad and Tobago,Curaçao,FIFA World Cup qualification,0,2025,9,Draw
Haiti,Honduras,FIFA World Cup qualification,1,2025,9,Draw
Nicaragua,Costa Rica,FIFA World Cup qualification,0,2025,9,Draw
Sri Lanka,Maldives,South Asian Super Cup,0,2025,9,Loss
Mexico,Japan,Friendly,1,2025,9,Draw
Nepal,Bangladesh,Friendly,0,2025,9,Draw
United States,South Korea,Friendly,0,2025,9,Loss
Nigeria,Rwanda,FIFA World Cup qualification,0,2025,9,Win
Republic of Ireland,Hungary,FIFA World Cup qualification,0,2025,9,Draw
Armenia,Portugal,FIFA World Cup qualification,0,2025,9,Loss
Austria,Cyprus,FIFA World Cup qualification,0,2025,9,Win
San Marino,Bosnia and Herzegovina,FIFA World Cup qualification,0,2025,9,Loss
Latvia,Serbia,FIFA World Cup qualification,0,2025,9,Loss
England,Andorra,FIFA World Cup qualification,0,2025,9,Win
Central African Republic,Comoros,FIFA World Cup qualification,1,2025,9,Loss
Germany,Northern Ireland,FIFA World Cup qualification,0,2025,9,Win
Luxembourg,Slovakia,FIFA World Cup qualification,0,2025,9,Loss
Georgia,Bulgaria,FIFA World Cup qualification,0,2025,9,Win
Turkey,Spain,FIFA World Cup qualification,0,2025,9,Loss
Lithuania,Netherlands,FIFA World Cup qualification,0,2025,9,Loss
Poland,Finland,FIFA World Cup qualification,0,2025,9,Win
North Macedonia,Liechtenstein,FIFA World Cup qualification,0,2025,9,Win
Belgium,Kazakhstan,FIFA World Cup qualification,0,2025,9,Win
Qatar,Russia,Friendly,0,2025,9,Loss
Fiji,Hong Kong,King's Cup,1,2025,9,Loss
Thailand,Iraq,King's Cup,0,2025,9,Loss
Czech Republic,Saudi Arabia,Friendly,0,2025,9,Draw
Indonesia,Lebanon,Friendly,0,2025,9,Draw
Malaysia,Palestine,Friendly,0,2025,9,Win
Syria,Kuwait,Friendly,1,2025,9,Draw
United Arab Emirates,Bahrain,Friendly,0,2025,9,Win
Guinea-Bissau,Djibouti,FIFA World Cup qualification,0,2025,9,Win
Libya,Eswatini,FIFA World Cup qualification,0,2025,9,Win
Zambia,Morocco,FIFA World Cup qualification,0,2025,9,Loss
Mozambique,Botswana,FIFA World Cup qualification,0,2025,9,Win
Guinea,Algeria,FIFA World Cup qualification,1,2025,9,Draw
Uganda,Somalia,FIFA World Cup qualification,0,2025,9,Win
Equatorial Guinea,Tunisia,FIFA World Cup qualification,0,2025,9,Loss
Malawi,Liberia,FIFA World Cup qualification,0,2025,9,Draw
Madagascar,Chad,FIFA World Cup qualification,1,2025,9,Win
Ghana,Mali,FIFA World Cup qualification,0,2025,9,Win
Kosovo,Sweden,FIFA World Cup qualification,0,2025,9,Win
Switzerland,Slovenia,FIFA World Cup qualification,0,2025,9,Win
Belarus,Scotland,FIFA World Cup qualification,1,2025,9,Loss
Greece,Denmark,FIFA World Cup qualification,0,2025,9,Loss
Israel,Italy,FIFA World Cup qualification,1,2025,9,Loss
Croatia,Montenegro,FIFA World Cup qualification,0,2025,9,Win
Gibraltar,Faroe Islands,FIFA World Cup qualification,0,2025,9,Loss
El Salvador,Suriname,FIFA World Cup qualification,0,2025,9,Loss
Panama,Guatemala,FIFA World Cup qualification,0,2025,9,Draw
Estonia,Andorra,Friendly,0,2025,9,Draw
Jordan,Dominican Republic,Friendly,0,2025,9,Win
Malta,San Marino,Friendly,0,2025,9,Win
Mexico,South Korea,Friendly,1,2025,9,Draw
New Zealand,Australia,Soccer Ashes,0,2025,9,Loss
Singapore,Myanmar,Friendly,0,2025,9,Draw
Sri Lanka,Maldives,Friendly,0,2025,9,Draw
United States,Japan,Friendly,0,2025,9,Win
Wales,Canada,Friendly,0,2025,9,Loss
Ecuador,Argentina,FIFA World Cup qualification,0,2025,9,Win
Peru,Paraguay,FIFA World Cup qualification,0,2025,9,Loss
Bolivia,Brazil,FIFA World Cup qualification,0,2025,9,Win
Venezuela,Colombia,FIFA World Cup qualification,0,2025,9,Loss
Chile,Uruguay,FIFA World Cup qualification,0,2025,9,Draw
Sierra Leone,Ethiopia,FIFA World Cup qualification,1,2025,9,Win
Burkina Faso,Egypt,FIFA World Cup qualification,0,2025,9,Draw
Togo,Sudan,FIFA World Cup qualification,0,2025,9,Win
DR Congo,Senegal,FIFA World Cup qualification,0,2025,9,Loss
Mauritania,South Sudan,FIFA World Cup qualification,0,2025,9,Draw
Zimbabwe,Rwanda,FIFA World Cup qualification,1,2025,9,Loss
South Africa,Nigeria,FIFA World Cup qualification,0,2025,9,Draw
Benin,Lesotho,FIFA World Cup qualification,1,2025,9,Win
Cape Verde,Cameroon,FIFA World Cup qualification,0,2025,9,Win
Angola,Mauritius,FIFA World Cup qualification,0,2025,9,Win
Tanzania,Niger,FIFA World Cup qualification,0,2025,9,Loss
Kenya,Seychelles,FIFA World Cup qualification,0,2025,9,Win
Gabon,Ivory Coast,FIFA World Cup qualification,0,2025,9,Draw
Gambia,Burundi,FIFA World Cup qualification,1,2025,9,Win
Namibia,São Tomé and Príncipe,FIFA World Cup qualification,1,2025,9,Win
Azerbaijan,Ukraine,FIFA World Cup qualification,0,2025,9,Draw
France,Iceland,FIFA World Cup qualification,0,2025,9,Win
Armenia,Republic of Ireland,FIFA World Cup qualification,0,2025,9,Win
Hungary,Portugal,FIFA World Cup qualification,0,2025,9,Loss
Bosnia and Herzegovina,Austria,FIFA World Cup qualification,0,2025,9,Loss
Cyprus,Romania,FIFA World Cup qualification,0,2025,9,Draw
Norway,Moldova,FIFA World Cup qualification,0,2025,9,Win
Albania,Latvia,FIFA World Cup qualification,0,2025,9,Win
Serbia,England,FIFA World Cup qualification,0,2025,9,Loss
Jamaica,Trinidad and Tobago,FIFA World Cup qualification,0,2025,9,Win
Curaçao,Bermuda,FIFA World Cup qualification,0,2025,9,Win
Costa Rica,Haiti,FIFA World Cup qualification,0,2025,9,Draw
Honduras,Nicaragua,FIFA World Cup qualification,0,2025,9,Win
Saint Kitts and Nevis,Saint Martin,Friendly,0,2025,10,Win
Saint Kitts and Nevis,Saint Martin,Friendly,0,2025,10,Win
Saint Vincent and the Grenadines,Cuba,Friendly,0,2025,10,Win
Qatar,Oman,FIFA World Cup qualification,0,2025,10,Draw
Saudi Arabia,Indonesia,FIFA World Cup qualification,0,2025,10,Win
Ethiopia,Guinea-Bissau,FIFA World Cup qualification,1,2025,10,Win
Sierra Leone,Burkina Faso,FIFA World Cup qualification,1,2025,10,Loss
Djibouti,Egypt,FIFA World Cup qualification,1,2025,10,Loss
Libya,Cape Verde,FIFA World Cup qualification,0,2025,10,Draw
Eswatini,Angola,FIFA World Cup qualification,0,2025,10,Draw
Mauritius,Cameroon,FIFA World Cup qualification,0,2025,10,Loss
Niger,Congo,FIFA World Cup qualification,1,2025,10,Win
Tanzania,Zambia,FIFA World Cup qualification,0,2025,10,Loss
Comoros,Madagascar,FIFA World Cup qualification,1,2025,10,Loss
Central African Republic,Ghana,FIFA World Cup qualification,1,2025,10,Loss
Chad,Mali,FIFA World Cup qualification,0,2025,10,Loss
Gibraltar,New Caledonia,Friendly,0,2025,10,Loss
Saint Vincent and the Grenadines,Cuba,Friendly,0,2025,10,Win
England,Wales,Friendly,0,2025,10,Win
Poland,New Zealand,Friendly,0,2025,10,Win
Romania,Moldova,Friendly,0,2025,10,Win
Morocco,Bahrain,Friendly,0,2025,10,Win
Grenada,British Virgin Islands,Friendly,0,2025,10,Win
Burundi,Kenya,FIFA World Cup qualification,0,2025,10,Loss
